Date,Price,Open,High,Low,Vol,Change %
1995-12-29,0.5862,0.594,0.5975,0.5815,26.93K,-0.90%
1995-12-28,0.5915,0.604,0.6105,0.591,30.01K,-2.41%
1995-12-27,0.6061,0.595,0.608,0.5925,23.43K,2.00%
1995-12-26,0.5942,0.589,0.5955,0.5875,10.44K,0.85%
1995-12-22,0.5892,0.589,0.591,0.5825,18.59K,0.02%
1995-12-21,0.5891,0.587,0.592,0.5815,24.51K,0.72%
1995-12-20,0.5849,0.58,0.589,0.579,20.17K,1.16%
1995-12-19,0.5782,0.575,0.58,0.569,12.99K,0.45%
1995-12-18,0.5756,0.5635,0.577,0.563,17.00K,2.11%
1995-12-15,0.5637,0.561,0.565,0.557,10.03K,0.66%
1995-12-14,0.56,0.5615,0.5655,0.5475,17.30K,-0.20%
1995-12-13,0.5611,0.5545,0.5625,0.55,19.20K,1.30%
1995-12-12,0.5539,0.5525,0.555,0.5435,15.97K,0.38%
1995-12-11,0.5518,0.555,0.5625,0.551,20.16K,-0.31%
1995-12-08,0.5535,0.544,0.5565,0.539,17.93K,1.73%
1995-12-07,0.5441,0.541,0.5475,0.5405,13.22K,0.65%
1995-12-06,0.5406,0.535,0.542,0.533,11.51K,0.82%
1995-12-05,0.5362,0.533,0.54,0.5325,13.05K,0.41%
1995-12-04,0.534,0.524,0.535,0.5238,10.77K,2.18%
1995-12-01,0.5226,0.5175,0.524,0.5175,6.65K,0.64%
1995-11-30,0.5193,0.525,0.5255,0.514,34.24K,-1.01%
1995-11-29,0.5246,0.5305,0.5315,0.524,26.69K,-1.13%
1995-11-28,0.5306,0.5345,0.5345,0.5285,15.16K,-0.79%
1995-11-27,0.5348,0.525,0.536,0.525,18.61K,1.63%
1995-11-22,0.5262,0.5235,0.5275,0.5195,11.48K,0.30%
1995-11-21,0.5246,0.528,0.531,0.522,11.93K,-0.72%
1995-11-20,0.5284,0.5315,0.5326,0.528,11.47K,-0.58%
1995-11-17,0.5315,0.5247,0.5355,0.5237,17.88K,1.30%
1995-11-16,0.5247,0.5195,0.5255,0.5185,7.79K,1.06%
1995-11-15,0.5192,0.5195,0.5215,0.5175,7.16K,0.35%
1995-11-14,0.5174,0.515,0.52,0.514,4.85K,-0.15%
1995-11-13,0.5182,0.5205,0.526,0.516,8.36K,-0.19%
1995-11-10,0.5192,0.5187,0.5209,0.514,8.49K,0.10%
1995-11-09,0.5187,0.518,0.522,0.5175,6.67K,0.19%
1995-11-08,0.5177,0.511,0.519,0.511,5.46K,0.90%
1995-11-07,0.5131,0.514,0.516,0.5115,5.89K,-0.35%
1995-11-06,0.5149,0.5225,0.523,0.5145,5.47K,-1.04%
1995-11-03,0.5203,0.5225,0.5235,0.5185,5.49K,-0.54%
1995-11-02,0.5231,0.513,0.5235,0.5122,10.83K,1.97%
1995-11-01,0.513,0.5115,0.514,0.508,7.79K,1.28%
1995-10-31,0.5065,0.509,0.511,0.506,16.56K,-0.20%
1995-10-30,0.5075,0.5057,0.51,0.505,15.46K,0.36%
1995-10-27,0.5057,0.507,0.509,0.5045,12.95K,-0.34%
1995-10-26,0.5074,0.5,0.5085,0.4985,20.70K,1.79%
1995-10-25,0.4985,0.4965,0.502,0.4965,14.28K,0.42%
1995-10-24,0.4964,0.4925,0.5,0.4915,17.39K,0.69%
1995-10-23,0.493,0.4905,0.494,0.485,10.55K,0.65%
1995-10-20,0.4898,0.486,0.4905,0.485,7.80K,0.89%
1995-10-19,0.4855,0.4894,0.4895,0.4845,11.98K,-0.78%
1995-10-18,0.4893,0.4935,0.4935,0.487,9.71K,-0.87%
1995-10-17,0.4936,0.4944,0.496,0.4925,6.68K,-0.12%
1995-10-16,0.4942,0.4949,0.497,0.4905,5.39K,-0.20%
1995-10-13,0.4952,0.49,0.4955,0.4888,6.01K,0.98%
1995-10-12,0.4904,0.4925,0.495,0.4895,7.21K,-0.69%
1995-10-11,0.4938,0.494,0.498,0.49,8.03K,0.22%
1995-10-10,0.4927,0.495,0.495,0.487,7.20K,-0.14%
1995-10-09,0.4934,0.488,0.494,0.4875,4.26K,1.02%
1995-10-06,0.4884,0.4858,0.4905,0.484,5.99K,0.43%
1995-10-05,0.4863,0.495,0.496,0.484,15.80K,-1.70%
1995-10-04,0.4947,0.5,0.504,0.492,7.88K,-0.76%
1995-10-03,0.4985,0.4985,0.502,0.497,6.76K,-0.12%
1995-10-02,0.4991,0.5005,0.5015,0.496,7.51K,1.75%
1995-09-29,0.4905,0.499,0.499,0.4885,18.46K,-1.62%
1995-09-28,0.4986,0.496,0.5005,0.495,14.99K,0.63%
1995-09-27,0.4955,0.488,0.4965,0.4874,10.66K,1.52%
1995-09-26,0.4881,0.4945,0.497,0.4875,12.62K,-1.23%
1995-09-25,0.4942,0.491,0.4965,0.486,9.79K,1.71%
1995-09-22,0.4859,0.4935,0.4975,0.485,13.28K,-1.42%
1995-09-21,0.4929,0.499,0.5015,0.49,14.33K,-1.38%
1995-09-20,0.4998,0.5195,0.5195,0.499,27.70K,-3.70%
1995-09-19,0.519,0.5215,0.5219,0.5185,6.55K,-0.57%
1995-09-18,0.522,0.5215,0.526,0.5205,5.60K,0.21%
1995-09-15,0.5209,0.5245,0.526,0.52,5.82K,-0.48%
1995-09-14,0.5234,0.5183,0.524,0.516,6.53K,0.98%
1995-09-13,0.5183,0.525,0.5262,0.5155,9.06K,-1.13%
1995-09-12,0.5242,0.521,0.5265,0.521,4.05K,0.65%
1995-09-11,0.5208,0.521,0.5235,0.52,2.13K,-0.46%
1995-09-08,0.5232,0.5199,0.5275,0.5195,4.13K,0.81%
1995-09-07,0.519,0.524,0.525,0.5175,6.40K,-1.18%
1995-09-06,0.5252,0.533,0.533,0.5245,7.24K,-1.32%
1995-09-05,0.5322,0.521,0.533,0.521,6.35K,2.54%
1995-09-01,0.519,0.513,0.521,0.512,4.04K,2.43%
1995-08-31,0.5067,0.502,0.5075,0.498,17.57K,1.04%
1995-08-30,0.5015,0.5,0.5045,0.499,13.47K,0.30%
1995-08-29,0.5,0.5025,0.506,0.4995,12.51K,-0.48%
1995-08-28,0.5024,0.504,0.507,0.502,8.68K,-0.28%
1995-08-25,0.5038,0.507,0.509,0.5035,6.00K,-0.47%
1995-08-24,0.5062,0.509,0.509,0.506,6.41K,-0.61%
1995-08-23,0.5093,0.5065,0.515,0.5065,13.42K,0.65%
1995-08-22,0.506,0.5075,0.5085,0.5045,6.85K,-0.32%
1995-08-21,0.5076,0.503,0.509,0.5016,6.12K,1.20%
1995-08-18,0.5016,0.4975,0.503,0.495,7.39K,0.80%
1995-08-17,0.4976,0.4975,0.4995,0.496,5.18K,0.26%
1995-08-16,0.4963,0.4925,0.497,0.49,6.76K,0.83%
1995-08-15,0.4922,0.493,0.496,0.49,3.56K,-0.16%
1995-08-14,0.493,0.499,0.499,0.492,3.21K,-1.24%
1995-08-11,0.4992,0.502,0.503,0.499,2.91K,-0.40%
1995-08-10,0.5012,0.4995,0.5015,0.4975,3.57K,0.34%
1995-08-09,0.4995,0.5025,0.5035,0.4985,3.90K,-0.46%
1995-08-08,0.5018,0.4985,0.5025,0.4957,2.67K,0.66%
1995-08-07,0.4985,0.497,0.4995,0.4945,3.62K,0.36%
1995-08-04,0.4967,0.4995,0.4995,0.4955,3.24K,-0.40%
1995-08-03,0.4987,0.499,0.5055,0.4965,8.59K,-0.18%
1995-08-02,0.4996,0.4935,0.5015,0.492,4.60K,1.13%
1995-08-01,0.494,0.4945,0.501,0.4935,3.94K,1.58%
1995-07-31,0.4863,0.482,0.4875,0.481,14.66K,0.58%
1995-07-28,0.4835,0.486,0.488,0.482,12.10K,-0.47%
1995-07-27,0.4858,0.4863,0.4915,0.4835,15.57K,-0.08%
1995-07-26,0.4862,0.4705,0.4915,0.4703,30.18K,3.38%
1995-07-25,0.4703,0.4716,0.4727,0.4685,10.69K,-0.04%
1995-07-24,0.4705,0.4667,0.4725,0.464,9.59K,0.81%
1995-07-21,0.4667,0.467,0.471,0.4635,10.38K,0.00%
1995-07-20,0.4667,0.4708,0.471,0.466,11.47K,-0.77%
1995-07-19,0.4703,0.4755,0.4755,0.47,10.34K,-1.09%
1995-07-18,0.4755,0.476,0.476,0.471,7.60K,1.00%
1995-07-17,0.4708,0.471,0.474,0.469,4.66K,0.00%
1995-07-14,0.4708,0.4719,0.4755,0.468,6.91K,-0.25%
1995-07-13,0.472,0.4775,0.48,0.471,9.98K,-1.11%
1995-07-12,0.4773,0.4757,0.481,0.472,7.17K,0.44%
1995-07-11,0.4752,0.478,0.481,0.475,8.25K,-0.29%
1995-07-10,0.4766,0.47,0.479,0.467,6.87K,1.40%
1995-07-07,0.47,0.479,0.4795,0.47,5.93K,-1.43%
1995-07-06,0.4768,0.474,0.4785,0.473,0.00K,1.21%
1995-07-05,0.4711,0.4725,0.474,0.4695,2.80K,0.51%
1995-06-30,0.4687,0.4725,0.475,0.468,15.18K,-0.83%
1995-06-29,0.4726,0.4792,0.4804,0.4715,16.57K,-1.44%
1995-06-28,0.4795,0.4755,0.484,0.4755,12.13K,0.88%
1995-06-27,0.4753,0.4725,0.477,0.4718,10.17K,0.85%
1995-06-26,0.4713,0.467,0.4725,0.4655,8.27K,1.09%
1995-06-23,0.4662,0.4705,0.4735,0.4645,10.72K,-0.85%
1995-06-22,0.4702,0.4725,0.475,0.469,10.78K,0.13%
1995-06-21,0.4696,0.476,0.477,0.4675,17.44K,-1.37%
1995-06-20,0.4761,0.475,0.479,0.4745,7.66K,0.23%
1995-06-19,0.475,0.485,0.4835,0.474,0.00K,-2.46%
1995-06-16,0.487,0.4877,0.49,0.486,5.12K,-0.90%
1995-06-15,0.4914,0.495,0.498,0.49,5.29K,-0.85%
1995-06-14,0.4956,0.489,0.497,0.487,5.72K,1.12%
1995-06-13,0.4901,0.4924,0.493,0.489,3.39K,0.08%
1995-06-12,0.4897,0.4875,0.491,0.4845,4.22K,0.53%
1995-06-09,0.4871,0.491,0.4915,0.4825,8.24K,-0.83%
1995-06-08,0.4912,0.493,0.493,0.489,4.74K,-0.59%
1995-06-07,0.4941,0.4955,0.4975,0.4935,5.21K,-0.28%
1995-06-06,0.4955,0.5015,0.5015,0.4925,3.12K,-0.80%
1995-06-05,0.4995,0.5,0.502,0.499,,-0.60%
1995-06-02,0.5025,0.5005,0.5035,0.498,4.74K,0.54%
1995-06-01,0.4998,0.497,0.502,0.495,4.50K,1.28%
1995-05-31,0.4935,0.491,0.496,0.486,20.89K,0.84%
1995-05-30,0.4894,0.492,0.498,0.4875,16.91K,-0.12%
1995-05-26,0.49,0.512,0.513,0.481,37.76K,-4.39%
1995-05-25,0.5125,0.512,0.5145,0.5075,13.97K,0.20%
1995-05-24,0.5115,0.5206,0.5245,0.51,18.85K,-2.09%
1995-05-23,0.5224,0.5135,0.5235,0.5135,18.77K,1.75%
1995-05-22,0.5134,0.513,0.5175,0.507,13.33K,0.55%
1995-05-19,0.5106,0.5065,0.5115,0.503,7.43K,0.83%
1995-05-18,0.5064,0.5045,0.5085,0.503,7.09K,0.18%
1995-05-17,0.5055,0.5055,0.507,0.4995,7.83K,-0.02%
1995-05-16,0.5056,0.5005,0.509,0.5005,7.19K,1.10%
1995-05-15,0.5001,0.498,0.505,0.493,7.45K,0.56%
1995-05-12,0.4973,0.491,0.498,0.487,8.09K,0.91%
1995-05-11,0.4928,0.501,0.5055,0.49,10.05K,-1.62%
1995-05-10,0.5009,0.4938,0.5015,0.4935,8.58K,1.29%
1995-05-09,0.4945,0.512,0.5135,0.493,8.54K,-3.44%
1995-05-08,0.5121,0.511,0.517,0.51,3.74K,-0.23%
1995-05-05,0.5133,0.5124,0.518,0.5115,6.85K,0.18%
1995-05-04,0.5124,0.502,0.5125,0.5,7.43K,1.97%
1995-05-03,0.5025,0.509,0.511,0.5015,7.36K,-1.22%
1995-05-02,0.5087,0.514,0.517,0.508,7.87K,-0.59%
1995-05-01,0.5117,0.516,0.5195,0.511,0.10K,0.75%
1995-04-28,0.5079,0.511,0.515,0.505,20.57K,-0.53%
1995-04-27,0.5106,0.505,0.5125,0.505,12.49K,1.17%
1995-04-26,0.5047,0.508,0.5095,0.5005,10.12K,-0.67%
1995-04-25,0.5081,0.5018,0.512,0.499,12.75K,1.40%
1995-04-24,0.5011,0.5075,0.5085,0.5,10.42K,-1.26%
1995-04-21,0.5075,0.5035,0.5085,0.4985,8.43K,0.71%
1995-04-20,0.5039,0.5045,0.5115,0.5015,14.34K,-0.02%
1995-04-19,0.504,0.502,0.5055,0.4985,7.80K,0.08%
1995-04-18,0.5036,0.503,0.5045,0.499,8.52K,0.26%
1995-04-17,0.5023,0.4955,0.5065,0.4955,6.54K,2.76%
1995-04-13,0.4888,0.4935,0.496,0.485,10.40K,-1.69%
1995-04-12,0.4972,0.504,0.512,0.4955,10.04K,-1.25%
1995-04-11,0.5035,0.4975,0.5045,0.495,8.42K,1.74%
1995-04-10,0.4949,0.497,0.4985,0.489,5.54K,-0.32%
1995-04-07,0.4965,0.494,0.503,0.4925,11.29K,0.34%
1995-04-06,0.4948,0.484,0.496,0.4815,9.76K,2.44%
1995-04-05,0.483,0.4805,0.486,0.4776,6.26K,0.08%
1995-04-04,0.4826,0.479,0.483,0.4784,5.18K,0.92%
1995-04-03,0.4782,0.4805,0.481,0.4745,2.42K,0.46%
1995-03-31,0.476,0.475,0.4805,0.472,17.95K,0.25%
1995-03-30,0.4748,0.4735,0.477,0.4705,12.79K,0.23%
1995-03-29,0.4737,0.474,0.476,0.4705,12.49K,-0.59%
1995-03-28,0.4765,0.4775,0.48,0.4725,12.02K,0.02%
1995-03-27,0.4764,0.4655,0.481,0.4655,19.16K,2.23%
1995-03-24,0.466,0.47,0.471,0.464,11.77K,-0.79%
1995-03-23,0.4697,0.4725,0.473,0.4685,7.53K,-0.80%
1995-03-22,0.4735,0.4625,0.475,0.461,15.83K,2.64%
1995-03-21,0.4613,0.464,0.466,0.4605,6.97K,-0.37%
1995-03-20,0.463,0.464,0.469,0.46,8.16K,-0.19%
1995-03-17,0.4639,0.458,0.4655,0.4575,8.22K,1.31%
1995-03-16,0.4579,0.458,0.4625,0.4545,8.74K,0.37%
1995-03-15,0.4562,0.4495,0.4585,0.446,5.58K,1.42%
1995-03-14,0.4498,0.462,0.4655,0.449,10.57K,-2.34%
1995-03-13,0.4606,0.458,0.462,0.4555,5.09K,0.77%
1995-03-10,0.4571,0.4575,0.4595,0.4525,6.88K,0.18%
1995-03-09,0.4563,0.458,0.461,0.456,7.59K,-0.39%
1995-03-08,0.4581,0.464,0.468,0.4565,10.99K,-2.14%
1995-03-07,0.4681,0.4705,0.4705,0.464,5.01K,-0.47%
1995-03-06,0.4703,0.4725,0.476,0.4695,4.03K,-1.16%
1995-03-03,0.4758,0.4675,0.477,0.4681,4.12K,1.69%
1995-03-02,0.4679,0.4665,0.469,0.465,7.12K,0.06%
1995-03-01,0.4676,0.473,0.4742,0.4675,5.73K,-0.93%
1995-02-28,0.472,0.473,0.475,0.47,16.96K,-0.40%
1995-02-27,0.4739,0.4785,0.481,0.4735,15.63K,-0.96%
1995-02-24,0.4785,0.4795,0.48,0.4735,8.67K,0.59%
1995-02-23,0.4757,0.477,0.481,0.475,10.67K,-0.92%
1995-02-22,0.4801,0.475,0.485,0.475,12.83K,0.54%
1995-02-21,0.4775,0.4755,0.48,0.474,7.05K,0.06%
1995-02-17,0.4772,0.4705,0.479,0.4705,8.40K,1.38%
1995-02-16,0.4707,0.47,0.472,0.465,9.16K,0.11%
1995-02-15,0.4702,0.474,0.48,0.4695,9.12K,-1.26%
1995-02-14,0.4762,0.472,0.479,0.4745,4.60K,0.29%
1995-02-13,0.4748,0.4775,0.4815,0.471,5.35K,-1.56%
1995-02-10,0.4823,0.4755,0.483,0.4755,3.74K,1.05%
1995-02-09,0.4773,0.475,0.4815,0.476,5.48K,-0.52%
1995-02-08,0.4798,0.4875,0.486,0.477,8.52K,-1.74%
1995-02-07,0.4883,0.4845,0.493,0.488,4.87K,-0.33%
1995-02-06,0.4899,0.486,0.4995,0.4855,9.34K,-0.43%
1995-02-03,0.492,0.487,0.4935,0.4855,6.31K,1.44%
1995-02-02,0.485,0.4795,0.491,0.476,7.35K,1.17%
1995-02-01,0.4794,0.472,0.4815,0.4735,4.41K,1.25%
1995-01-31,0.4735,0.4755,0.479,0.47,17.72K,-0.42%
1995-01-30,0.4755,0.474,0.48,0.4735,16.11K,0.21%
1995-01-27,0.4745,0.4705,0.476,0.4665,18.59K,0.00%
1995-01-26,0.4745,0.477,0.4815,0.473,16.22K,-0.63%
1995-01-25,0.4775,0.48,0.4875,0.474,,-0.85%
1995-01-24,0.4816,0.4783,0.487,0.4775,13.33K,0.40%
1995-01-23,0.4797,0.48,0.4885,0.4785,12.07K,-0.83%
1995-01-20,0.4837,0.4805,0.4875,0.478,11.37K,-0.31%
1995-01-19,0.4852,0.4805,0.4923,0.484,11.45K,-1.48%
1995-01-18,0.4925,0.4885,0.495,0.484,16.27K,0.82%
1995-01-17,0.4885,0.471,0.4905,0.476,17.56K,2.82%
1995-01-16,0.4751,0.46,0.478,0.4615,13.98K,0.98%
1995-01-13,0.4705,0.5055,0.4815,0.4685,12.09K,-2.37%
1995-01-12,0.4819,0.484,0.4845,0.4765,9.76K,-0.35%
1995-01-11,0.4836,0.465,0.4845,0.4745,12.42K,1.15%
1995-01-10,0.4781,0.4845,0.487,0.474,14.64K,-1.69%
1995-01-09,0.4863,0.4935,0.4945,0.485,9.39K,-2.05%
1995-01-06,0.4965,0.5005,0.505,0.4955,10.01K,-0.70%
1995-01-05,0.5,0.4945,0.501,0.494,9.01K,0.64%
1995-01-04,0.4968,0.499,0.5005,0.495,7.49K,-0.02%
1995-01-03,0.4969,0.5075,0.5126,0.4965,8.39K,-3.01%
1994-12-30,0.5123,0.507,0.513,0.507,19.27K,0.93%
1994-12-29,0.5076,0.502,0.5115,0.502,21.30K,0.59%
1994-12-28,0.5046,0.493,0.509,0.4941,19.06K,1.49%
1994-12-27,0.4972,0.478,0.501,0.4835,11.95K,2.33%
1994-12-23,0.4859,0.4835,0.4865,0.4825,3.88K,0.27%
1994-12-22,0.4846,0.48,0.4855,0.482,5.55K,0.33%
1994-12-21,0.483,0.481,0.4864,0.481,9.78K,-0.17%
1994-12-20,0.4838,0.48,0.487,0.481,6.10K,0.12%
1994-12-19,0.4832,0.4845,0.4875,0.481,7.92K,-0.82%
1994-12-16,0.4872,0.485,0.49,0.4835,9.78K,-0.71%
1994-12-15,0.4907,0.4925,0.4985,0.49,8.21K,-1.37%
1994-12-14,0.4975,0.4895,0.499,0.4875,8.73K,1.82%
1994-12-13,0.4886,0.481,0.493,0.4855,9.43K,-0.35%
1994-12-12,0.4903,0.49,0.503,0.489,11.78K,-0.97%
1994-12-09,0.4951,0.497,0.5065,0.494,15.16K,-0.18%
1994-12-08,0.496,0.481,0.4985,0.489,13.46K,2.65%
1994-12-07,0.4832,0.4925,0.4885,0.469,11.57K,0.60%
1994-12-06,0.4803,0.4835,0.483,0.4775,9.75K,0.48%
1994-12-05,0.478,0.4799,0.4805,0.47,12.70K,-0.08%
1994-12-02,0.4784,0.4982,0.496,0.473,19.88K,-3.45%
1994-12-01,0.4955,0.509,0.5045,0.495,9.62K,0.00%
1994-11-30,0.4955,0.504,0.5045,0.4935,21.94K,-1.59%
1994-11-29,0.5035,0.506,0.5095,0.5005,14.08K,-1.18%
1994-11-28,0.5095,0.5124,0.5135,0.506,12.94K,-0.57%
1994-11-23,0.5124,0.4975,0.5135,0.4975,,2.99%
1994-11-22,0.4975,0.4915,0.4995,0.4915,9.52K,1.24%
1994-11-21,0.4914,0.483,0.496,0.489,7.90K,0.94%
1994-11-18,0.4868,0.485,0.4915,0.486,7.66K,-0.18%
1994-11-17,0.4877,0.484,0.4915,0.482,7.30K,0.83%
1994-11-16,0.4837,0.4915,0.496,0.4805,16.77K,-1.69%
1994-11-15,0.492,0.4845,0.5005,0.488,9.99K,-0.34%
1994-11-14,0.4937,0.505,0.5105,0.493,7.76K,-2.89%
1994-11-11,0.5084,0.5111,0.5163,0.506,5.92K,-0.94%
1994-11-10,0.5132,0.509,0.515,0.5055,5.80K,0.45%
1994-11-09,0.5109,0.516,0.516,0.5105,5.44K,-1.08%
1994-11-08,0.5165,0.507,0.518,0.5045,6.50K,1.29%
1994-11-07,0.5099,0.5125,0.516,0.5055,5.97K,-1.11%
1994-11-04,0.5156,0.519,0.5235,0.5135,5.64K,-0.54%
1994-11-03,0.5184,0.514,0.522,0.512,5.89K,0.43%
1994-11-02,0.5162,0.5075,0.5175,0.5075,6.42K,0.84%
1994-11-01,0.5119,0.498,0.5125,0.5005,6.28K,3.62%
1994-10-31,0.494,0.49,0.4995,0.491,14.99K,-0.26%
1994-10-28,0.4953,0.495,0.5015,0.4925,14.15K,-0.58%
1994-10-27,0.4982,0.4995,0.505,0.496,14.16K,-0.14%
1994-10-26,0.4989,0.495,0.5035,0.4975,14.35K,0.28%
1994-10-25,0.4975,0.496,0.4985,0.49,11.73K,0.44%
1994-10-24,0.4953,0.489,0.5015,0.4925,10.86K,1.21%
1994-10-21,0.4894,0.5,0.515,0.487,25.16K,-2.95%
1994-10-20,0.5043,0.495,0.509,0.488,32.77K,2.98%
1994-10-19,0.4897,0.483,0.495,0.483,11.84K,1.56%
1994-10-18,0.4822,0.48,0.4875,0.4805,6.81K,0.56%
1994-10-17,0.4795,0.47,0.4845,0.475,7.71K,0.82%
1994-10-14,0.4756,0.4675,0.4875,0.474,8.80K,-0.44%
1994-10-13,0.4777,0.4855,0.482,0.47,22.18K,0.38%
1994-10-12,0.4759,0.4965,0.5015,0.475,26.53K,-4.32%
1994-10-11,0.4974,0.5,0.5105,0.496,11.76K,-1.68%
1994-10-10,0.5059,0.515,0.5255,0.505,7.04K,-1.67%
1994-10-07,0.5145,0.5025,0.5285,0.513,11.43K,0.39%
1994-10-06,0.5125,0.5055,0.515,0.5095,4.13K,0.55%
1994-10-05,0.5097,0.5399,0.5399,0.504,6.68K,0.43%
1994-10-04,0.5075,0.5055,0.515,0.507,6.16K,-1.07%
1994-10-03,0.513,0.518,0.5235,0.5125,8.50K,0.12%
1994-09-30,0.5124,0.5015,0.5135,0.5,20.69K,1.91%
1994-09-29,0.5028,0.485,0.505,0.4915,19.17K,2.38%
1994-09-28,0.4911,0.481,0.492,0.482,9.92K,1.38%
1994-09-27,0.4844,0.481,0.49,0.483,12.62K,-0.53%
1994-09-26,0.487,0.495,0.5015,0.485,12.38K,-1.79%
1994-09-23,0.4959,0.496,0.5,0.4935,7.60K,-0.08%
1994-09-22,0.4963,0.482,0.4995,0.4845,7.67K,1.83%
1994-09-21,0.4874,0.4935,0.4935,0.4845,5.23K,-1.34%
1994-09-20,0.494,0.493,0.4964,0.49,8.44K,0.00%
1994-09-19,0.494,0.475,0.495,0.479,5.62K,2.51%
1994-09-16,0.4819,0.479,0.484,0.478,6.38K,0.65%
1994-09-15,0.4788,0.4805,0.485,0.4785,8.23K,-0.48%
1994-09-14,0.4811,0.4825,0.492,0.48,8.03K,-2.18%
1994-09-13,0.4918,0.5005,0.5025,0.4885,8.88K,-1.74%
1994-09-12,0.5005,0.4984,0.507,0.5,3.12K,-0.58%
1994-09-09,0.5034,0.505,0.51,0.503,1.61K,-0.47%
1994-09-08,0.5058,0.5205,0.511,0.505,3.00K,-0.92%
1994-09-07,0.5105,0.506,0.5125,0.507,2.32K,0.24%
1994-09-06,0.5093,0.499,0.515,0.498,2.95K,0.71%
1994-09-02,0.5057,0.504,0.506,0.5005,2.53K,0.88%
1994-09-01,0.5013,0.5005,0.5095,0.4995,2.42K,1.81%
1994-08-31,0.4924,0.4885,0.502,0.4896,22.42K,0.74%
1994-08-30,0.4888,0.4985,0.498,0.4865,13.53K,-0.91%
1994-08-29,0.4933,0.4895,0.5,0.483,14.53K,1.42%
1994-08-26,0.4864,0.5262,0.4965,0.485,8.82K,-1.58%
1994-08-25,0.4942,0.497,0.496,0.4875,8.56K,0.28%
1994-08-24,0.4928,0.4855,0.4965,0.483,13.41K,1.52%
1994-08-23,0.4854,0.474,0.488,0.4785,9.29K,1.34%
1994-08-22,0.479,0.4825,0.4915,0.472,16.62K,-1.78%
1994-08-19,0.4877,0.492,0.499,0.4865,10.14K,-1.45%
1994-08-18,0.4949,0.5025,0.508,0.494,11.74K,-2.00%
1994-08-17,0.505,0.495,0.506,0.4925,12.05K,2.06%
1994-08-16,0.4948,0.499,0.5035,0.494,9.98K,-1.04%
1994-08-15,0.5,0.494,0.5035,0.495,6.64K,1.03%
1994-08-12,0.4949,0.498,0.506,0.4935,10.16K,-2.19%
1994-08-11,0.506,0.5055,0.515,0.505,4.77K,-0.98%
1994-08-10,0.511,0.5125,0.5145,0.507,5.40K,-0.08%
1994-08-09,0.5114,0.5085,0.517,0.507,6.99K,0.57%
1994-08-08,0.5085,0.553,0.513,0.5075,6.73K,1.46%
1994-08-05,0.5012,0.525,0.5325,0.499,14.23K,-5.18%
1994-08-04,0.5286,0.53,0.5335,0.525,4.73K,-0.96%
1994-08-03,0.5337,0.532,0.545,0.533,4.19K,-0.71%
1994-08-02,0.5375,0.5365,0.548,0.5355,5.90K,-2.40%
1994-08-01,0.5507,0.5355,0.559,0.548,6.19K,3.42%
1994-07-29,0.5325,0.519,0.536,0.515,29.82K,3.46%
1994-07-28,0.5147,0.5065,0.519,0.507,15.21K,1.18%
1994-07-27,0.5087,0.5045,0.515,0.5055,12.70K,0.77%
1994-07-26,0.5048,0.5105,0.509,0.504,8.08K,-0.45%
1994-07-25,0.5071,0.5,0.5145,0.506,9.58K,-0.69%
1994-07-22,0.5106,0.5055,0.5165,0.5055,8.58K,0.97%
1994-07-21,0.5057,0.501,0.5095,0.5003,6.31K,0.58%
1994-07-20,0.5028,0.503,0.5068,0.5005,6.45K,0.02%
1994-07-19,0.5027,0.492,0.504,0.4935,6.79K,1.19%
1994-07-18,0.4968,0.501,0.505,0.494,8.71K,-1.78%
1994-07-15,0.5058,0.4935,0.514,0.5045,6.19K,-1.60%
1994-07-14,0.514,0.5225,0.5175,0.511,6.52K,0.39%
1994-07-13,0.512,0.5145,0.5205,0.5085,9.83K,-0.45%
1994-07-12,0.5143,0.504,0.524,0.507,8.80K,1.64%
1994-07-11,0.506,0.4935,0.5085,0.4975,5.68K,1.75%
1994-07-08,0.4973,0.491,0.4995,0.491,6.68K,1.37%
1994-07-07,0.4906,0.505,0.502,0.4885,12.00K,-1.37%
1994-07-06,0.4974,0.5095,0.508,0.497,5.64K,-2.32%
1994-07-05,0.5092,0.513,0.5135,0.5055,2.36K,-0.90%
1994-07-01,0.5138,0.5065,0.516,0.509,4.06K,1.70%
1994-06-30,0.5052,0.4985,0.5095,0.495,26.11K,1.73%
1994-06-29,0.4966,0.498,0.5075,0.495,20.29K,-1.13%
1994-06-28,0.5023,0.498,0.507,0.493,12.26K,0.78%
1994-06-27,0.4984,0.504,0.513,0.498,11.84K,-1.72%
1994-06-24,0.5071,0.51,0.51,0.5025,7.95K,-0.61%
1994-06-23,0.5102,0.5025,0.511,0.4955,15.54K,1.59%
1994-06-22,0.5022,0.505,0.5115,0.5015,12.52K,-1.24%
1994-06-21,0.5085,0.512,0.517,0.5045,9.24K,-1.91%
1994-06-20,0.5184,0.515,0.521,0.516,8.12K,-0.97%
1994-06-17,0.5235,0.505,0.525,0.501,9.90K,2.79%
1994-06-16,0.5093,0.5005,0.5145,0.5045,15.51K,-0.04%
1994-06-15,0.5095,0.48,0.513,0.482,18.05K,5.31%
1994-06-14,0.4838,0.478,0.486,0.4805,6.33K,0.50%
1994-06-13,0.4814,0.465,0.482,0.472,4.54K,1.43%
1994-06-10,0.4746,0.476,0.4825,0.474,5.84K,-0.27%
